"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"545573328","2019-04-27T00:00:00.000","04:04:00",,,"14","2019-04-27T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"985946","212183",,,,,"40.74907794300003","-73.99388039899996","(40.74907794300003, -73.99388039899996)","PATROL BORO MAN SOUTH",,"18-24","WHITE HISPANIC","M"
"874827796","2019-04-27T00:00:00.000","02:36:00","2019-04-27T00:00:00.000","03:03:00","45","2019-04-27T00:00:00.000","352","CRIMINAL TRESPASS","205.0","TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE - APT. HOUSE","OTHER","97.0",,,,"1032380","259229",,,,,"40.878075016000025","-73.82595788299993","(40.878075016000025, -73.82595788299993)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","D"
"692930856","2019-04-27T00:00:00.000","02:00:00","2019-04-27T00:00:00.000","08:00:00","49","2019-04-27T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1024150","255021",,,,,"40.866566402000046","-73.85574350099995","(40.866566402000046, -73.85574350099995)","PATROL BORO BRONX",,"25-44","BLACK","M"
"820051883","2019-04-26T00:00:00.000","09:00:00","2019-04-27T00:00:00.000","14:30:00","105","2019-04-27T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1066049","212331",,,,,"40.74910600100003","-73.70477920899998","(40.74910600100003, -73.70477920899998)","PATROL BORO QUEENS SOUTH",,"25-44","WHITE","M"
"970788695","2019-04-26T00:00:00.000","16:25:00","2019-04-26T00:00:00.000","16:35:00","41","2019-04-26T00:00:00.000","113","FORGERY","725.0","FORGERY,M.V. REGISTRATION","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1014852","237687",,,,,"40.819026802000046","-73.88943936099997","(40.819026802000046, -73.88943936099997)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"990507651","2019-04-26T00:00:00.000","14:50:00",,,"114","2019-04-26T00:00:00.000","113","FORGERY","729.0","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1008642","214500",,,,,"40.755404043000055","-73.91195967199997","(40.755404043000055, -73.91195967199997)","PATROL BORO QUEENS NORTH",,"UNKNOWN","UNKNOWN","E"
"437863296","2019-04-25T00:00:00.000","20:00:00","2019-04-25T00:00:00.000","23:45:00","1","2019-04-26T00:00:00.000","233","SEX CRIMES","175.0","SEXUAL ABUSE 3,2","ATTEMPTED","MISDEMEANOR","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT","0.0",,,,"982285","201682",,,,,"40.72025522300004","-74.00709027999993","(40.72025522300004, -74.00709027999993)","PATROL BORO MAN SOUTH",,"18-24","WHITE","F"
"776978289","2019-04-25T00:00:00.000","19:58:00","2019-04-25T00:00:00.000","20:05:00","41","2019-04-25T00:00:00.000","118","DANGEROUS WEAPONS","793.0","WEAPONS POSSESSION 3","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1011595","237123",,,,,"40.81748946300007","-73.901208877","(40.81748946300007, -73.901208877)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"516806084","2019-04-25T00:00:00.000","02:51:00",,,"83","2019-04-25T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1006253","191010","18-24","BLACK","M",,"40.69093596300007","-73.92065944299998","(40.69093596300007, -73.92065944299998)","PATROL BORO BKLYN NORTH",,"25-44","BLACK","F"
"978941254","2019-04-25T00:00:00.000","01:15:00",,"04:25:00","61","2019-04-25T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1005245","155034","25-44","WHITE","M",,"40.59219203900005","-73.92440619899996","(40.59219203900005, -73.92440619899996)","PATROL BORO BKLYN SOUTH",,"18-24","WHITE","F"
"374626539","2019-04-24T00:00:00.000","20:20:00",,,"44","2019-04-24T00:00:00.000","113","FORGERY","725.0","FORGERY,M.V. REGISTRATION","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1006578","244640","25-44","BLACK","M",,"40.83813558200006","-73.91930937099994","(40.83813558200006, -73.91930937099994)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"986688285","2019-04-23T00:00:00.000","01:17:00",,,"13","2019-04-24T00:00:00.000","116","SEX CRIMES","164.0","SODOMY 3","COMPLETED","FELONY","MANHATTAN","INSIDE","HOSPITAL","HEALTH & HOSP CORP","14.0",,,,"988874","207673","UNKNOWN","UNKNOWN","U",,"40.736698070000045","-73.98331602599995","(40.736698070000045, -73.98331602599995)","PATROL BORO MAN SOUTH",,"45-64","BLACK","M"
"623887459","2019-04-23T00:00:00.000","22:50:00",,,"13","2019-04-23T00:00:00.000","105","ROBBERY","396.0","ROBBERY,BEGIN AS SHOPLIFTING","ATTEMPTED","FELONY","MANHATTAN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT","0.0",,,,"989617","206688","45-64","WHITE","M",,"40.733994068000065","-73.98063574099997","(40.733994068000065, -73.98063574099997)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","D"
"167003486","2019-04-22T00:00:00.000","10:30:00","2019-04-23T00:00:00.000","10:35:00","105","2019-04-23T00:00:00.000","113","FORGERY","729.0","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","QUEENS",,"BANK","N.Y. POLICE DEPT","0.0",,,,"1056495","185601",,,,,"40.67582204700005","-73.73954734099993","(40.67582204700005, -73.73954734099993)","PATROL BORO QUEENS SOUTH",,"65+","BLACK","F"
"336879897","2019-04-22T00:00:00.000","20:15:00","2019-04-22T00:00:00.000","20:15:00","48","2019-04-22T00:00:00.000","578","HARRASSMENT 2","637.0","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1011751","246839","25-44","BLACK","M",,"40.844156600000076","-73.90060544899995","(40.844156600000076, -73.90060544899995)","PATROL BORO BRONX",,"25-44","BLACK","F"
"801944731","2019-04-22T00:00:00.000","01:30:00","2019-04-22T00:00:00.000","01:37:00","114","2019-04-22T00:00:00.000","113","FORGERY","723.0","FORGERY,DRIVERS LICENSE","COMPLETED","FELONY","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1009426","219548",,,,,"40.76925730200002","-73.90911095799999","(40.76925730200002, -73.90911095799999)","PATROL BORO QUEENS NORTH",,"UNKNOWN","UNKNOWN","E"
"245336411","2019-04-20T00:00:00.000","10:00:00",,,"79","2019-04-22T00:00:00.000","126","MISCELLANEOUS PENAL LAW","198.0","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1000557","187002","45-64","BLACK","M",,"40.679947248000076","-73.94120869999993","(40.679947248000076, -73.94120869999993)","PATROL BORO BKLYN NORTH",,"45-64","BLACK","F"
"690415719","2019-04-20T00:00:00.000","19:00:00","2019-04-21T00:00:00.000","06:45:00","103","2019-04-21T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1041975","193412",,,,,"40.69736798600008","-73.79182698499993","(40.69736798600008, -73.79182698499993)","PATROL BORO QUEENS SOUTH",,"25-44","BLACK","F"
"637142257","2019-04-20T00:00:00.000","18:00:00","2019-04-20T00:00:00.000","18:06:00","48","2019-04-20T00:00:00.000","237","ESCAPE 3","742.0","ESCAPE 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","HOSPITAL","N.Y. POLICE DEPT","0.0",,,,"1014256","250228","45-64","WHITE HISPANIC","F",,"40.85345024200007","-73.89153654899997","(40.85345024200007, -73.89153654899997)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"938505839","2019-04-20T00:00:00.000","14:20:00",,,"18","2019-04-20T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"991193","218032","UNKNOWN","BLACK","M",,"40.76512939600008","-73.97493736299998","(40.76512939600008, -73.97493736299998)","PATROL BORO MAN SOUTH",,"45-64","WHITE","M"
"499886244","2019-04-20T00:00:00.000","13:10:00",,,"18","2019-04-20T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0.0",,,,"988048","216131","25-44","BLACK","M",,"40.75991354900003","-73.98629182099995","(40.75991354900003, -73.98629182099995)","PATROL BORO MAN SOUTH",,"25-44","WHITE","M"
"695330558","2019-04-20T00:00:00.000","12:30:00",,,"44","2019-04-20T00:00:00.000","341","PETIT LARCENY","349.0","LARCENY,PETIT OF LICENSE PLATE","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1007530","244009",,,,,"40.836401212000055","-73.91587109099999","(40.836401212000055, -73.91587109099999)","PATROL BORO BRONX",,"18-24","BLACK","M"
"234261539","2019-04-19T00:00:00.000","22:55:00",,,"44","2019-04-19T00:00:00.000","106","FELONY ASSAULT","109.0","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX",,"TUNNEL","N.Y. POLICE DEPT","0.0",,,,"1009713","244297","UNKNOWN","UNKNOWN","U",,"40.83718566500005","-73.90798097499999","(40.83718566500005, -73.90798097499999)","PATROL BORO BRONX",,"18-24","WHITE HISPANIC","M"
"920977574","2019-04-18T00:00:00.000","11:38:00",,,"88","2019-04-18T00:00:00.000","578","HARRASSMENT 2","637.0","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"991588","191285","25-44","BLACK","M",,"40.69171508200003","-73.973540583","(40.69171508200003, -73.973540583)","PATROL BORO BKLYN NORTH",,"45-64","WHITE","F"
"456960551","2019-04-17T00:00:00.000","22:00:00","2019-04-18T00:00:00.000","06:00:00","50","2019-04-18T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1012882","264897",,,,,"40.89371668000007","-73.89644055699995","(40.89371668000007, -73.89644055699995)","PATROL BORO BRONX",,"25-44","WHITE HISPANIC","M"
"533629236","2019-04-14T00:00:00.000","18:00:00","2019-04-16T00:00:00.000","14:30:00","111","2019-04-18T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","GAS STATION","N.Y. POLICE DEPT","0.0",,,,"1049797","216681",,,,,"40.761181004000036","-73.76339186699995","(40.761181004000036, -73.76339186699995)","PATROL BORO QUEENS NORTH",,"45-64","WHITE","M"
"702868540","2019-04-12T00:00:00.000","00:00:00",,,"45","2019-04-18T00:00:00.000","104","RAPE","157.0","RAPE 1","COMPLETED","FELONY","BRONX","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0.0",,,,"1032047","242037","UNKNOWN","UNKNOWN","U",,"40.83088999300003","-73.82728461999993","(40.83088999300003, -73.82728461999993)","PATROL BORO BRONX",,"<18","BLACK","F"
"113765856","2019-04-08T00:00:00.000","15:00:00","2019-04-15T00:00:00.000","13:00:00","44","2019-04-18T00:00:00.000","341","PETIT LARCENY","343.0","LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1006687","239755",,,,,"40.824727387000046","-73.91893178899994","(40.824727387000046, -73.91893178899994)","PATROL BORO BRONX",,"UNKNOWN","BLACK","M"
"234063033","2019-04-17T00:00:00.000","01:00:00","2019-04-17T00:00:00.000","06:30:00","47","2019-04-17T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1026844","265426",,,,,"40.89511226500008","-73.84593723399996","(40.89511226500008, -73.84593723399996)","PATROL BORO BRONX",,"45-64","BLACK","M"
"869639871","2019-04-16T00:00:00.000","14:16:00","2019-04-16T00:00:00.000","14:20:00","42","2019-04-16T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","FRONT OF","TUNNEL","N.Y. POLICE DEPT","0.0",,,,"1012952","242417","UNKNOWN","BLACK","M",,"40.83201567800006","-73.89628363899999","(40.83201567800006, -73.89628363899999)","PATROL BORO BRONX",,"45-64","BLACK","F"
"405033572","2019-04-15T00:00:00.000","20:10:00",,,"73","2019-04-15T00:00:00.000","105","ROBBERY","396.0","ROBBERY,BEGIN AS SHOPLIFTING","COMPLETED","FELONY","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0.0",,,,"1011827","179197",,,,,"40.65849634000005","-73.90060815199998","(40.65849634000005, -73.90060815199998)","PATROL BORO BKLYN NORTH",,"UNKNOWN","UNKNOWN","D"
"164220074","2019-04-03T00:00:00.000","01:00:00",,,"111","2019-04-14T00:00:00.000","104","RAPE","157.0","RAPE 1","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1048565","216315","45-64","UNKNOWN","M",,"40.76018547900002","-73.76784258499998","(40.76018547900002, -73.76784258499998)","PATROL BORO QUEENS NORTH",,"45-64","UNKNOWN","F"
"117947480","2019-04-13T00:00:00.000","20:08:00",,,"105","2019-04-13T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","STREET","N.Y. POLICE DEPT","0.0",,,,"1054315","199603","25-44","BLACK","M",,"40.71427166000007","-73.74726088199996","(40.71427166000007, -73.74726088199996)","PATROL BORO QUEENS SOUTH",,"25-44","BLACK","F"
"234924126","2019-04-13T00:00:00.000","19:35:00","2019-04-13T00:00:00.000","19:40:00","62","2019-04-13T00:00:00.000","341","PETIT LARCENY","343.0","LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"983527","157591",,,,,"40.59923532400006","-74.00260496999994","(40.59923532400006, -74.00260496999994)","PATROL BORO BKLYN SOUTH",,"UNKNOWN","BLACK","M"
"523985311","2019-04-13T00:00:00.000","16:35:00","2019-04-13T00:00:00.000","16:45:00","84","2019-04-13T00:00:00.000","126","MISCELLANEOUS PENAL LAW","760.0","BRIBERY,PUBLIC ADMINISTRATION","COMPLETED","FELONY","BROOKLYN","INSIDE","OTHER","N.Y. POLICE DEPT","0.0",,,,"987309","190698",,,,,"40.69010641500005","-73.98897094299997","(40.69010641500005, -73.98897094299997)","PATROL BORO BKLYN NORTH",,"UNKNOWN","UNKNOWN","E"
"380806366","2019-04-13T00:00:00.000","13:40:00",,,"52","2019-04-13T00:00:00.000","235","DANGEROUS DRUGS","511.0","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1017306","260717","25-44","BLACK","M",,"40.88222843900007","-73.88045976099994","(40.88222843900007, -73.88045976099994)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"699557704","2019-04-12T00:00:00.000","20:00:00","2019-04-13T00:00:00.000","09:30:00","111","2019-04-13T00:00:00.000","107","BURGLARY","213.0","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","QUEENS","INSIDE","SMALL MERCHANT","N.Y. POLICE DEPT","0.0",,,,"1047346","218410",,,,,"40.76594447900004","-73.77222314399995","(40.76594447900004, -73.77222314399995)","PATROL BORO QUEENS NORTH",,"UNKNOWN","UNKNOWN","D"
"314870232","2019-04-12T00:00:00.000","17:50:00",,,"83","2019-04-12T00:00:00.000","113","FORGERY","729.0","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1000669","194339","25-44","WHITE HISPANIC","M",,"40.700085416000036","-73.94078701799998","(40.700085416000036, -73.94078701799998)","PATROL BORO BKLYN NORTH",,"UNKNOWN","UNKNOWN","D"
"224262778","2019-04-12T00:00:00.000","08:25:00",,,"44","2019-04-12T00:00:00.000","340","FRAUDS","707.0","IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1006907","241006",,,,,"40.82816046300008","-73.91813265899998","(40.82816046300008, -73.91813265899998)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"832493652","2019-04-12T00:00:00.000","00:58:00","2019-04-12T00:00:00.000","01:07:00","70","2019-04-12T00:00:00.000","118","DANGEROUS WEAPONS","793.0","WEAPONS POSSESSION 3","COMPLETED","FELONY","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"998746","170263",,,,,"40.63400551500007","-73.94777399999998","(40.63400551500007, -73.94777399999998)","PATROL BORO BKLYN SOUTH",,"UNKNOWN","UNKNOWN","E"
"650084821","2019-02-07T00:00:00.000","07:27:00","2019-02-07T00:00:00.000","08:27:00","47","2019-04-12T00:00:00.000","114","ARSON","263.0","ARSON 2,3,4","COMPLETED","FELONY","BRONX","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0.0",,,,"1025477","268551",,,,,"40.903695871000025","-73.85086247599996","(40.903695871000025, -73.85086247599996)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","D"
"569689817","2019-04-11T00:00:00.000","14:07:00",,,"69","2019-04-11T00:00:00.000","126","MISCELLANEOUS PENAL LAW","198.0","CRIMINAL CONTEMPT 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1011709","170107","18-24","BLACK","F",,"40.63354663000007","-73.90107044799998","(40.63354663000007, -73.90107044799998)","PATROL BORO BKLYN SOUTH",,"25-44","BLACK","F"
"473762978","2019-04-10T00:00:00.000","15:55:00",,,"111","2019-04-11T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1054492","207442","18-24","WHITE HISPANIC","F",,"40.73578632200008","-73.74654058799997","(40.73578632200008, -73.74654058799997)","PATROL BORO QUEENS NORTH",,"<18","BLACK","F"
"457223575","2019-04-10T00:00:00.000","13:35:00",,,"43","2019-04-10T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","259.0","CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1021170","241240","25-44","BLACK","M",,"40.828754623000066","-73.86659351599997","(40.828754623000066, -73.86659351599997)","PATROL BORO BRONX",,"25-44","BLACK","M"
"410874107","2019-04-10T00:00:00.000","11:30:00","2019-04-10T00:00:00.000","12:00:00","113","2019-04-10T00:00:00.000","113","FORGERY","725.0","FORGERY,M.V. REGISTRATION","COMPLETED","FELONY","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1046255","191589","18-24","BLACK","M",,"40.692335336000035","-73.77640880799999","(40.692335336000035, -73.77640880799999)","PATROL BORO QUEENS SOUTH",,"UNKNOWN","UNKNOWN","E"
"543423750","2019-04-09T00:00:00.000","18:30:00",,,"42","2019-04-10T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1012185","241495","UNKNOWN","WHITE","F",,"40.82948751200007","-73.89905911499993","(40.82948751200007, -73.89905911499993)","PATROL BORO BRONX",,"45-64","WHITE","M"
"280083420","2019-04-08T00:00:00.000","07:00:00",,,"52","2019-04-10T00:00:00.000","107","BURGLARY","221.0","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","BRONX","INSIDE","CONSTRUCTION SITE","N.Y. POLICE DEPT","0.0",,,,"1014258","256604",,,,,"40.87095042100003","-73.89150077299998","(40.87095042100003, -73.89150077299998)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","D"
"906549266","2019-04-09T00:00:00.000","15:00:00",,,"77","2019-04-09T00:00:00.000","105","ROBBERY","386.0","ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1000659","184116","<18","BLACK","M",,"40.67202564000007","-73.94084797799998","(40.67202564000007, -73.94084797799998)","PATROL BORO BKLYN NORTH",,"<18","BLACK","M"
"157972141","2019-04-09T00:00:00.000","09:00:00",,,"73","2019-04-09T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN",,"OTHER","N.Y. POLICE DEPT","0.0",,,,"1008740","180522","UNKNOWN","UNKNOWN","F",,"40.66214224700008","-73.91172952799997","(40.66214224700008, -73.91172952799997)","PATROL BORO BKLYN NORTH",,"65+","BLACK","M"
"222999317","2019-04-09T00:00:00.000","08:40:00",,,"23","2019-04-09T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","MANHATTAN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"999452","229564",,,,,"40.796771337000045","-73.94509645599999","(40.796771337000045, -73.94509645599999)","PATROL BORO MAN NORTH",,"25-44","WHITE HISPANIC","M"
"964879327","2019-04-08T00:00:00.000","07:00:00",,,"43","2019-04-09T00:00:00.000","359","OFFENSES AGAINST PUBLIC ADMINI","748.0","CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1020737","242192","45-64","BLACK","M",,"40.831369387000045","-73.86815295299994","(40.831369387000045, -73.86815295299994)","PATROL BORO BRONX",,"45-64","BLACK","M"
"465886807","2019-01-01T00:00:00.000","00:01:00",,,"103","2019-04-09T00:00:00.000","104","RAPE","153.0","RAPE 3","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1041749","196938","18-24","WHITE HISPANIC","M",,"40.70704747500002","-73.79261190399995","(40.70704747500002, -73.79261190399995)","PATROL BORO QUEENS SOUTH",,"<18","WHITE HISPANIC","F"
"653324234","2019-04-08T00:00:00.000","19:37:00",,,"45","2019-04-08T00:00:00.000","126","MISCELLANEOUS PENAL LAW","762.0","ESCAPE 2,1","COMPLETED","FELONY","BRONX","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0.0",,,,"1032140","242004","<18","BLACK","F",,"40.83079891400007","-73.82694879599995","(40.83079891400007, -73.82694879599995)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"644952565","2019-04-08T00:00:00.000","14:55:00",,,"47","2019-04-08T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX",,"OTHER","N.Y. POLICE DEPT","0.0",,,,"1027526","267147","<18","BLACK","M",,"40.89983253500003","-73.84345929399994","(40.89983253500003, -73.84345929399994)","PATROL BORO BRONX",,"<18","BLACK","M"
"647144070","2019-04-08T00:00:00.000","03:56:00","2019-04-08T00:00:00.000","04:37:00","73","2019-04-08T00:00:00.000","104","RAPE","157.0","RAPE 1","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1008276","183623","25-44","BLACK","M",,"40.670655072000045","-73.91339091999998","(40.670655072000045, -73.91339091999998)","PATROL BORO BKLYN NORTH",,"25-44","BLACK","F"
"375022053","2019-04-07T00:00:00.000","02:39:00",,,"1","2019-04-08T00:00:00.000","341","PETIT LARCENY","343.0","LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","OTHER","N.Y. POLICE DEPT","0.0",,,,"983666","203596","UNKNOWN","UNKNOWN","U",,"40.72550889100006","-74.00210842199994","(40.72550889100006, -74.00210842199994)","PATROL BORO MAN SOUTH",,"25-44","UNKNOWN","M"
"180071573","2019-03-24T00:00:00.000","22:00:00","2019-04-01T00:00:00.000","18:00:00","109","2019-04-08T00:00:00.000","104","RAPE","155.0","RAPE 2","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1032198","217060","45-64","WHITE","M",,"40.76233421800004","-73.82691730799998","(40.76233421800004, -73.82691730799998)","PATROL BORO QUEENS NORTH",,"18-24","WHITE","F"
"158188449","2019-04-07T00:00:00.000","19:55:00","2019-04-07T00:00:00.000","20:46:00","48","2019-04-07T00:00:00.000","236","DANGEROUS WEAPONS","782.0","WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1017978","244925",,,,,"40.838881644000026","-73.878109049","(40.838881644000026, -73.878109049)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"134189710","2019-04-05T00:00:00.000","17:45:00",,,"40","2019-04-05T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE","2.0",,,"811.0","1006699","233128","18-24","BLACK","M",,"40.80653810100006","-73.918910596","(40.80653810100006, -73.918910596)","PATROL BORO BRONX",,"18-24","BLACK","F"
"283562645","2019-04-05T00:00:00.000","12:10:00",,,"67","2019-04-05T00:00:00.000","118","DANGEROUS WEAPONS","793.0","WEAPONS POSSESSION 3","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1004776","178384",,,,,"40.65628398500007","-73.92602389499997","(40.65628398500007, -73.92602389499997)","PATROL BORO BKLYN SOUTH",,"UNKNOWN","UNKNOWN","E"
